     A69, 1.1120406e+05, 1.1118436e+05, 4.3926887e-02, 4.3327206e-02,  1.9306947e-03, 1.8386277e-03, 4.0491666e-02, 4.0418564e-02, 1.5065649e-02, 1.5037134e-02, 1.5025086e+01, 1.5024030e+01
     A70, 1.1122504e+05, 1.1120506e+05, 1.6479631e-01, 1.6431589e-01,  2.7847445e-03, 2.5988659e-03, 5.0529852e-02, 5.0437284e-02, 1.8958046e-02, 1.8921428e-02, 1.3620987e+01, 1.3619786e+01
     A73, 1.1120548e+05, 1.1118517e+05, 1.6461190e-01, 1.6415941e-01,  2.7844966e-03, 2.5986324e-03, 5.0436320e-02, 5.0342897e-02, 1.8919263e-02, 1.8882716e-02, 1.3619774e+01, 1.3618563e+01
     A71, 1.1120471e+05, 1.1047108e+05, 1.5377679e-01, 1.5790119e-01,  1.8227536e-03, 9.0952117e-04, 3.1435940e-02, 2.9335870e-02, 1.1544592e-02, 1.0744756e-02, 1.6844873e+01, 1.6810575e+01
     A74, 1.1118445e+05, 1.1045164e+05, 1.5362851e-01, 1.5766144e-01,  1.8226495e-03, 9.0947147e-04, 3.1377035e-02, 2.9279613e-02, 1.1521600e-02, 1.0722941e-02, 1.6843911e+01, 1.6809657e+01
     A72, 1.1120325e+05, 1.1047894e+05, 1.5398098e-01, 1.5801701e-01,  1.8227456e-03, 9.0954089e-04, 3.1431396e-02, 2.9358179e-02, 1.1542633e-02, 1.0753116e-02, 1.6844798e+01, 1.6810940e+01
     A75, 1.1118286e+05, 1.1045958e+05, 1.5382158e-01, 1.5777838e-01,  1.8226411e-03, 9.0949133e-04, 3.1372308e-02, 2.9302089e-02, 1.1519677e-02, 1.0731354e-02, 1.6843833e+01, 1.6810024e+01
     A76, 1.1119180e+05, 1.1113628e+05, 5.4905592e-02, 5.3897183e-02,  1.6483836e-03, 1.5565289e-03, 3.6406399e-02, 3.6221400e-02, 1.3488309e-02, 1.3416731e-02, 1.5757293e+01, 1.5754480e+01
     A78, 1.1118582e+05, 1.1113075e+05, 5.4893407e-02, 5.3877303e-02,  1.6483509e-03, 1.5564995e-03, 3.6385829e-02, 3.6201813e-02, 1.3479939e-02, 1.3408417e-02, 1.5756980e+01, 1.5754182e+01
     A77, 1.1118597e+05, 1.1119391e+05, -6.3251392e-02, -6.3351162e-02,  1.1832554e-03, 1.1832811e-03, 3.0100093e-02, 3.0122504e-02, 1.1048781e-02, 1.1057704e-02, 1.7176202e+01, 1.7176576e+01
     A79, 1.1124300e+05, 1.1122978e+05, 1.6060897e-01, 1.5979403e-01,  4.0371513e-03, 3.6613377e-03, 6.2553641e-02, 6.2476840e-02, 2.3816324e-02, 2.3784748e-02, 1.2440341e+01, 1.2439442e+01
     A81, 1.1122339e+05, 1.1120884e+05, 1.3969113e-01, 1.3883929e-01,  4.0367038e-03, 3.6609042e-03, 6.2435872e-02, 6.2351035e-02, 2.3765633e-02, 2.3730580e-02, 1.2438962e+01, 1.2437969e+01
     A80, 1.1124257e+05, 1.1052355e+05, 2.3613856e-01, 2.4230497e-01,  9.0124908e-04, 4.5005298e-04, 1.9974066e-02, 1.8680357e-02, 7.2522305e-03, 6.7715891e-03, 2.0870003e+01, 2.0843532e+01
     A82, 1.1122397e+05, 1.1050604e+05, 2.3577333e-01, 2.4192835e-01,  9.0121937e-04, 4.5003901e-04, 1.9940439e-02, 1.8648729e-02, 7.2396367e-03, 6.7597589e-03, 2.0869315e+01, 2.0842885e+01
     A83, 1.1134998e+05, 1.1128425e+05, 1.0869374e-01, 1.0618380e-01,  3.2303265e-03, 2.8259751e-03, 3.4367845e-02, 3.4162703e-02, 1.2589561e-02, 1.2510263e-02, 1.6247246e+01, 1.6244024e+01
     A85, 1.1141117e+05, 1.1140423e+05, 8.2887301e-02, 7.9547010e-02,  3.7470281e-03, 3.2785362e-03, 6.0159600e-02, 6.0122925e-02, 2.2898281e-02, 2.2884137e-02, 1.2751647e+01, 1.2751205e+01
     A84, 1.1134920e+05, 1.1097562e+05, 5.7653852e-02, 5.6433129e-02,  1.8234867e-03, 9.1079675e-04, 3.1850755e-02, 3.0779485e-02, 1.1703386e-02, 1.1294117e-02, 1.6851647e+01, 1.6834152e+01
     A86, 1.1141150e+05, 1.1104016e+05, 5.7490923e-02, 5.6906627e-02,  1.8238080e-03, 9.1096255e-04, 3.2032588e-02, 3.0967118e-02, 1.1774841e-02, 1.1367379e-02, 1.6854617e+01, 1.6837216e+01
     A87, 1.1128618e+05, 1.1125246e+05, 5.5160638e-02, 5.1376098e-02,  2.9773930e-03, 2.7908676e-03, 5.3005124e-02, 5.2839753e-02, 1.9998794e-02, 1.9931560e-02, 1.3387947e+01, 1.3385844e+01
     A89, 1.1140342e+05, 1.1138815e+05, 5.5859931e-02, 5.3000531e-02,  2.9790369e-03, 2.7926500e-03, 5.3586509e-02, 5.3512139e-02, 2.0239106e-02, 2.0209190e-02, 1.3395339e+01, 1.3394393e+01
     A88, 1.1128532e+05, 1.1092244e+05, 6.7375670e-02, 6.7101503e-02,  2.0071023e-03, 9.1137529e-04, 3.2502499e-02, 3.1434232e-02, 1.1971566e-02, 1.1562243e-02, 1.6656646e+01, 1.6639412e+01
     A90, 1.1140181e+05, 1.1104073e+05, 6.7472402e-02, 6.7999543e-02,  2.0077779e-03, 9.1168619e-04, 3.2850085e-02, 3.1786094e-02, 1.2107668e-02, 1.1699308e-02, 1.6662253e+01, 1.6645088e+01
     A91, 1.1124982e+05, 1.1110046e+05, 3.8603579e-02, 3.4690785e-02,  2.0149646e-03, 1.2816342e-03, 3.6547081e-02, 3.6049091e-02, 1.3510378e-02, 1.3317499e-02, 1.5759432e+01, 1.5751860e+01
     A93, 1.1138999e+05, 1.1132458e+05, 3.1117981e-02, 2.6311591e-02,  2.3419603e-03, 1.4897939e-03, 6.4527413e-02, 6.4138469e-02, 2.4848459e-02, 2.4685739e-02, 1.2393633e+01, 1.2389105e+01
     A92, 1.1125416e+05, 1.1110352e+05, 3.8575164e-02, 3.4687250e-02,  2.0149935e-03, 1.2816473e-03, 3.6561958e-02, 3.6059711e-02, 1.3516386e-02, 1.3321857e-02, 1.5759658e+01, 1.5752022e+01
     A94, 1.1138811e+05, 1.1124428e+05, 3.7917111e-02, 3.5249085e-02,  2.0158739e-03, 1.2822348e-03, 3.7014824e-02, 3.6534647e-02, 1.3695666e-02, 1.3509271e-02, 1.5766543e+01, 1.5759243e+01
     A95, 1.1133924e+05, 1.1133395e+05, -1.9168421e-03, -1.2473845e-02,  3.0779747e-02, 3.0251296e-02, 3.0659618e-01, 3.0645799e-01, 1.0082864e-01, 1.0077836e-01, 6.4911082e+00, 6.4904217e+00
    A100, 1.1122626e+05, 1.1110220e+05, 5.1791514e-02, 5.0730168e-02,  1.3674156e-03, 1.1846823e-03, 3.1700334e-02, 3.1342286e-02, 1.1649524e-02, 1.1512650e-02, 1.6798055e+01, 1.6792225e+01
    A102, 1.1120741e+05, 1.1108387e+05, 5.1764891e-02, 5.0671129e-02,  1.3673430e-03, 1.1846206e-03, 3.1645562e-02, 3.1288621e-02, 1.1628362e-02, 1.1491657e-02, 1.6797163e+01, 1.6791351e+01
    A101, 1.1122703e+05, 1.1122501e+05, 1.3634802e-01, 1.3618808e-01,  3.5578681e-03, 3.5578298e-03, 5.9620950e-02, 5.9609545e-02, 2.2628342e-02, 2.2623556e-02, 1.2688078e+01, 1.2687942e+01
    A103, 1.1120740e+05, 1.1120543e+05, 1.2080451e-01, 1.2062656e-01,  3.5574929e-03, 3.5574543e-03, 5.9509214e-02, 5.9497721e-02, 2.2580896e-02, 2.2575851e-02, 1.2686740e+01, 1.2686603e+01
